"x"
-0.536449932881518
1.81085250897644
-0.324115157120311
0.00689880847343538
5.66348369014192e-05
-0.00031898555813278
2.47781888435141e-05
-0.000220618087052369
0.000259248601059622
-4.25467082280547e-05
