"x"
-1.30212609740674
1.38736160909465
-0.336330717132198
0.00682449488949839
-0.000363804549773652
-0.000182736109194781
-1.57667612737612e-06
-0.000310178660829342
8.91336420367293e-05
6.14077156221368e-05
